Request id,Pickup point,Driver id,Status,Request timestamp.1,Request timestamp.2,Drop timestamp.1,Drop timestamp.2,Day Name,Hour,Slot
3783,Airport,301,No Cars Available,2016/07/13,20:48:35,2016/07/13,20:48:35,Wednesday,20,Evening
3784,Airport,301,No Cars Available,2016/07/13,20:49:06,2016/07/13,20:49:06,Wednesday,20,Evening
3787,Airport,301,No Cars Available,2016/07/13,20:49:24,2016/07/13,20:49:24,Wednesday,20,Evening
3791,Airport,301,No Cars Available,2016/07/13,20:51:10,2016/07/13,20:51:10,Wednesday,20,Evening
3796,Airport,301,No Cars Available,2016/07/13,20:51:18,2016/07/13,20:51:18,Wednesday,20,Evening
3790,Airport,301,No Cars Available,2016/07/13,20:52:04,2016/07/13,20:52:04,Wednesday,20,Evening
3792,Airport,301,No Cars Available,2016/07/13,20:53:15,2016/07/13,20:53:15,Wednesday,20,Evening
3793,Airport,301,No Cars Available,2016/07/13,20:54:38,2016/07/13,20:54:38,Wednesday,20,Evening
3797,Airport,301,No Cars Available,2016/07/13,20:56:07,2016/07/13,20:56:07,Wednesday,20,Evening
3800,Airport,301,No Cars Available,2016/07/13,20:56:26,2016/07/13,20:56:26,Wednesday,20,Evening
3803,Airport,301,No Cars Available,2016/07/13,20:58:17,2016/07/13,20:58:17,Wednesday,20,Evening
3799,City,301,No Cars Available,2016/07/13,20:58:40,2016/07/13,20:58:40,Wednesday,20,Evening
3802,Airport,301,No Cars Available,2016/07/13,21:00:00,2016/07/13,21:00:00,Wednesday,21,Night
3811,Airport,301,No Cars Available,2016/07/13,21:02:40,2016/07/13,21:02:40,Wednesday,21,Night
3805,Airport,301,No Cars Available,2016/07/13,21:03:19,2016/07/13,21:03:19,Wednesday,21,Night
3815,Airport,301,No Cars Available,2016/07/13,21:07:33,2016/07/13,21:07:33,Wednesday,21,Night
3812,City,301,No Cars Available,2016/07/13,21:09:20,2016/07/13,21:09:20,Wednesday,21,Night
3816,Airport,301,No Cars Available,2016/07/13,21:09:28,2016/07/13,21:09:28,Wednesday,21,Night
3821,Airport,301,No Cars Available,2016/07/13,21:10:59,2016/07/13,21:10:59,Wednesday,21,Night
3814,Airport,301,No Cars Available,2016/07/13,21:11:29,2016/07/13,21:11:29,Wednesday,21,Night
3829,Airport,301,No Cars Available,2016/07/13,21:13:20,2016/07/13,21:13:20,Wednesday,21,Night
3825,Airport,301,No Cars Available,2016/07/13,21:14:01,2016/07/13,21:14:01,Wednesday,21,Night
3833,Airport,301,No Cars Available,2016/07/13,21:18:49,2016/07/13,21:18:49,Wednesday,21,Night
3823,Airport,301,No Cars Available,2016/07/13,21:20:00,2016/07/13,21:20:00,Wednesday,21,Night
3828,City,301,No Cars Available,2016/07/13,21:20:59,2016/07/13,21:20:59,Wednesday,21,Night
3836,Airport,301,No Cars Available,2016/07/13,21:21:26,2016/07/13,21:21:26,Wednesday,21,Night
3824,Airport,301,No Cars Available,2016/07/13,21:22:11,2016/07/13,21:22:11,Wednesday,21,Night
3832,Airport,301,No Cars Available,2016/07/13,21:23:59,2016/07/13,21:23:59,Wednesday,21,Night
3846,Airport,301,No Cars Available,2016/07/13,21:25:46,2016/07/13,21:25:46,Wednesday,21,Night
3837,Airport,301,No Cars Available,2016/07/13,21:27:41,2016/07/13,21:27:41,Wednesday,21,Night
3835,Airport,301,No Cars Available,2016/07/13,21:27:42,2016/07/13,21:27:42,Wednesday,21,Night
3838,Airport,301,No Cars Available,2016/07/13,21:28:20,2016/07/13,21:28:20,Wednesday,21,Night
3844,Airport,301,No Cars Available,2016/07/13,21:28:29,2016/07/13,21:28:29,Wednesday,21,Night
3845,Airport,301,No Cars Available,2016/07/13,21:30:19,2016/07/13,21:30:19,Wednesday,21,Night
3842,Airport,301,No Cars Available,2016/07/13,21:33:44,2016/07/13,21:33:44,Wednesday,21,Night
3853,Airport,301,No Cars Available,2016/07/13,21:34:46,2016/07/13,21:34:46,Wednesday,21,Night
3848,Airport,301,No Cars Available,2016/07/13,21:34:47,2016/07/13,21:34:47,Wednesday,21,Night
3860,Airport,301,No Cars Available,2016/07/13,21:36:01,2016/07/13,21:36:01,Wednesday,21,Night
3855,Airport,301,No Cars Available,2016/07/13,21:36:25,2016/07/13,21:36:25,Wednesday,21,Night
3862,City,301,No Cars Available,2016/07/13,21:37:00,2016/07/13,21:37:00,Wednesday,21,Night
3854,Airport,301,No Cars Available,2016/07/13,21:37:17,2016/07/13,21:37:17,Wednesday,21,Night
3851,Airport,301,No Cars Available,2016/07/13,21:38:06,2016/07/13,21:38:06,Wednesday,21,Night
3858,Airport,301,No Cars Available,2016/07/13,21:38:48,2016/07/13,21:38:48,Wednesday,21,Night
3869,Airport,301,No Cars Available,2016/07/13,21:43:47,2016/07/13,21:43:47,Wednesday,21,Night
3864,Airport,301,No Cars Available,2016/07/13,21:45:06,2016/07/13,21:45:06,Wednesday,21,Night
3861,Airport,301,No Cars Available,2016/07/13,21:47:25,2016/07/13,21:47:25,Wednesday,21,Night
3873,Airport,301,No Cars Available,2016/07/13,21:47:58,2016/07/13,21:47:58,Wednesday,21,Night
3868,Airport,301,No Cars Available,2016/07/13,21:48:20,2016/07/13,21:48:20,Wednesday,21,Night
3870,Airport,301,No Cars Available,2016/07/13,21:48:57,2016/07/13,21:48:57,Wednesday,21,Night
3871,Airport,301,No Cars Available,2016/07/13,21:49:18,2016/07/13,21:49:18,Wednesday,21,Night
3884,Airport,301,No Cars Available,2016/07/13,21:51:47,2016/07/13,21:51:47,Wednesday,21,Night
3878,Airport,301,No Cars Available,2016/07/13,21:51:55,2016/07/13,21:51:55,Wednesday,21,Night
3894,Airport,301,No Cars Available,2016/07/13,21:52:24,2016/07/13,21:52:24,Wednesday,21,Night
3885,Airport,301,No Cars Available,2016/07/13,21:53:07,2016/07/13,21:53:07,Wednesday,21,Night
3877,Airport,301,No Cars Available,2016/07/13,21:53:34,2016/07/13,21:53:34,Wednesday,21,Night
3886,Airport,301,No Cars Available,2016/07/13,21:53:48,2016/07/13,21:53:48,Wednesday,21,Night
3874,Airport,301,No Cars Available,2016/07/13,21:54:13,2016/07/13,21:54:13,Wednesday,21,Night
3893,Airport,301,No Cars Available,2016/07/13,21:56:38,2016/07/13,21:56:38,Wednesday,21,Night
3891,Airport,301,No Cars Available,2016/07/13,21:57:08,2016/07/13,21:57:08,Wednesday,21,Night
3888,Airport,301,No Cars Available,2016/07/13,21:57:45,2016/07/13,21:57:45,Wednesday,21,Night
3876,Airport,301,No Cars Available,2016/07/13,21:58:16,2016/07/13,21:58:16,Wednesday,21,Night
3875,Airport,301,No Cars Available,2016/07/13,21:59:13,2016/07/13,21:59:13,Wednesday,21,Night
3898,Airport,301,No Cars Available,2016/07/13,21:59:30,2016/07/13,21:59:30,Wednesday,21,Night
3895,Airport,301,No Cars Available,2016/07/13,22:01:49,2016/07/13,22:01:49,Wednesday,22,Night
3900,Airport,301,No Cars Available,2016/07/13,22:03:00,2016/07/13,22:03:00,Wednesday,22,Night
3904,Airport,301,No Cars Available,2016/07/13,22:03:45,2016/07/13,22:03:45,Wednesday,22,Night
3892,Airport,301,No Cars Available,2016/07/13,22:05:11,2016/07/13,22:05:11,Wednesday,22,Night
3899,Airport,301,No Cars Available,2016/07/13,22:05:37,2016/07/13,22:05:37,Wednesday,22,Night
3910,Airport,301,No Cars Available,2016/07/13,22:05:57,2016/07/13,22:05:57,Wednesday,22,Night
3901,Airport,301,No Cars Available,2016/07/13,22:09:27,2016/07/13,22:09:27,Wednesday,22,Night
3902,Airport,301,No Cars Available,2016/07/13,22:09:31,2016/07/13,22:09:31,Wednesday,22,Night
3903,Airport,301,No Cars Available,2016/07/13,22:11:11,2016/07/13,22:11:11,Wednesday,22,Night
3906,Airport,301,No Cars Available,2016/07/13,22:12:01,2016/07/13,22:12:01,Wednesday,22,Night
3907,Airport,301,No Cars Available,2016/07/13,22:12:13,2016/07/13,22:12:13,Wednesday,22,Night
3918,City,301,No Cars Available,2016/07/13,22:12:25,2016/07/13,22:12:25,Wednesday,22,Night
3912,Airport,301,No Cars Available,2016/07/13,22:12:35,2016/07/13,22:12:35,Wednesday,22,Night
3928,City,301,No Cars Available,2016/07/13,22:14:33,2016/07/13,22:14:33,Wednesday,22,Night
3911,Airport,301,No Cars Available,2016/07/13,22:14:56,2016/07/13,22:14:56,Wednesday,22,Night
3923,City,301,No Cars Available,2016/07/13,22:18:14,2016/07/13,22:18:14,Wednesday,22,Night
3922,City,301,No Cars Available,2016/07/13,22:18:36,2016/07/13,22:18:36,Wednesday,22,Night
3931,Airport,301,No Cars Available,2016/07/13,22:21:30,2016/07/13,22:21:30,Wednesday,22,Night
3930,City,301,No Cars Available,2016/07/13,22:22:57,2016/07/13,22:22:57,Wednesday,22,Night
3921,City,301,No Cars Available,2016/07/13,22:23:03,2016/07/13,22:23:03,Wednesday,22,Night
3926,Airport,301,No Cars Available,2016/07/13,22:23:25,2016/07/13,22:23:25,Wednesday,22,Night
3919,Airport,301,No Cars Available,2016/07/13,22:23:26,2016/07/13,22:23:26,Wednesday,22,Night
3933,Airport,301,No Cars Available,2016/07/13,22:27:01,2016/07/13,22:27:01,Wednesday,22,Night
3937,City,301,No Cars Available,2016/07/13,22:28:10,2016/07/13,22:28:10,Wednesday,22,Night
3929,Airport,301,No Cars Available,2016/07/13,22:28:45,2016/07/13,22:28:45,Wednesday,22,Night
3941,City,301,No Cars Available,2016/07/13,22:30:11,2016/07/13,22:30:11,Wednesday,22,Night
3936,City,301,No Cars Available,2016/07/13,22:30:44,2016/07/13,22:30:44,Wednesday,22,Night
3946,Airport,301,No Cars Available,2016/07/13,22:36:50,2016/07/13,22:36:50,Wednesday,22,Night
3938,City,301,No Cars Available,2016/07/13,22:37:24,2016/07/13,22:37:24,Wednesday,22,Night
3949,City,301,No Cars Available,2016/07/13,22:40:37,2016/07/13,22:40:37,Wednesday,22,Night
3958,Airport,301,No Cars Available,2016/07/13,22:46:01,2016/07/13,22:46:01,Wednesday,22,Night
3951,Airport,301,No Cars Available,2016/07/13,22:46:03,2016/07/13,22:46:03,Wednesday,22,Night
3962,City,301,No Cars Available,2016/07/13,22:47:26,2016/07/13,22:47:26,Wednesday,22,Night
3961,City,301,No Cars Available,2016/07/13,22:50:57,2016/07/13,22:50:57,Wednesday,22,Night
3963,Airport,301,No Cars Available,2016/07/13,22:55:25,2016/07/13,22:55:25,Wednesday,22,Night
3967,City,301,No Cars Available,2016/07/13,22:57:16,2016/07/13,22:57:16,Wednesday,22,Night
3968,Airport,301,No Cars Available,2016/07/13,22:59:34,2016/07/13,22:59:34,Wednesday,22,Night
3971,City,301,No Cars Available,2016/07/13,22:59:42,2016/07/13,22:59:42,Wednesday,22,Night
3972,City,301,No Cars Available,2016/07/13,23:00:38,2016/07/13,23:00:38,Wednesday,23,Night
3975,City,301,No Cars Available,2016/07/13,23:04:37,2016/07/13,23:04:37,Wednesday,23,Night
3976,City,301,No Cars Available,2016/07/13,23:07:56,2016/07/13,23:07:56,Wednesday,23,Night
3980,City,301,No Cars Available,2016/07/13,23:16:12,2016/07/13,23:16:12,Wednesday,23,Night
3984,Airport,301,No Cars Available,2016/07/13,23:17:02,2016/07/13,23:17:02,Wednesday,23,Night
3986,Airport,301,No Cars Available,2016/07/13,23:17:29,2016/07/13,23:17:29,Wednesday,23,Night
3988,City,301,No Cars Available,2016/07/13,23:23:36,2016/07/13,23:23:36,Wednesday,23,Night
3995,City,301,No Cars Available,2016/07/13,23:36:17,2016/07/13,23:36:17,Wednesday,23,Night
3998,Airport,301,No Cars Available,2016/07/13,23:39:08,2016/07/13,23:39:08,Wednesday,23,Night
4001,City,301,No Cars Available,2016/07/13,23:39:52,2016/07/13,23:39:52,Wednesday,23,Night
4006,City,301,No Cars Available,2016/07/13,23:45:17,2016/07/13,23:45:17,Wednesday,23,Night
4000,City,301,No Cars Available,2016/07/13,23:47:49,2016/07/13,23:47:49,Wednesday,23,Night
4017,City,301,No Cars Available,2016/07/13,23:50:18,2016/07/13,23:50:18,Wednesday,23,Night
4010,Airport,301,No Cars Available,2016/07/13,23:50:50,2016/07/13,23:50:50,Wednesday,23,Night
4015,City,301,No Cars Available,2016/07/13,23:52:32,2016/07/13,23:52:32,Wednesday,23,Night
4013,City,301,No Cars Available,2016/07/13,23:53:32,2016/07/13,23:53:32,Wednesday,23,Night
4014,City,301,No Cars Available,2016/07/13,23:56:55,2016/07/13,23:56:55,Wednesday,23,Night
4016,City,301,No Cars Available,2016/07/13,23:59:02,2016/07/13,23:59:02,Wednesday,23,Night
4028,City,301,No Cars Available,2016/07/14,0:09:03,2016/07/14,0:09:03,Thursday,0,Mid Night
4029,City,301,No Cars Available,2016/07/14,0:14:26,2016/07/14,0:14:26,Thursday,0,Mid Night
4032,City,301,No Cars Available,2016/07/14,0:15:43,2016/07/14,0:15:43,Thursday,0,Mid Night
4033,Airport,301,No Cars Available,2016/07/14,0:25:33,2016/07/14,0:25:33,Thursday,0,Mid Night
4034,City,301,No Cars Available,2016/07/14,0:29:50,2016/07/14,0:29:50,Thursday,0,Mid Night
4035,Airport,301,No Cars Available,2016/07/14,0:31:24,2016/07/14,0:31:24,Thursday,0,Mid Night
4036,Airport,301,No Cars Available,2016/07/14,0:31:57,2016/07/14,0:31:57,Thursday,0,Mid Night
4038,Airport,301,No Cars Available,2016/07/14,0:34:22,2016/07/14,0:34:22,Thursday,0,Mid Night
4042,Airport,301,No Cars Available,2016/07/14,0:39:13,2016/07/14,0:39:13,Thursday,0,Mid Night
4044,Airport,301,No Cars Available,2016/07/14,0:51:37,2016/07/14,0:51:37,Thursday,0,Mid Night
4046,City,301,No Cars Available,2016/07/14,0:57:03,2016/07/14,0:57:03,Thursday,0,Mid Night
4047,City,301,No Cars Available,2016/07/14,1:00:53,2016/07/14,1:00:53,Thursday,1,Mid Night
4048,Airport,301,No Cars Available,2016/07/14,1:03:27,2016/07/14,1:03:27,Thursday,1,Mid Night
4050,City,301,No Cars Available,2016/07/14,1:10:22,2016/07/14,1:10:22,Thursday,1,Mid Night
4053,Airport,301,No Cars Available,2016/07/14,1:15:26,2016/07/14,1:15:26,Thursday,1,Mid Night
4052,City,301,No Cars Available,2016/07/14,1:16:34,2016/07/14,1:16:34,Thursday,1,Mid Night
4055,City,301,No Cars Available,2016/07/14,1:22:56,2016/07/14,1:22:56,Thursday,1,Mid Night
4054,City,301,No Cars Available,2016/07/14,1:23:08,2016/07/14,1:23:08,Thursday,1,Mid Night
4056,City,301,No Cars Available,2016/07/14,1:25:25,2016/07/14,1:25:25,Thursday,1,Mid Night
4058,Airport,301,No Cars Available,2016/07/14,1:27:38,2016/07/14,1:27:38,Thursday,1,Mid Night
4057,City,301,No Cars Available,2016/07/14,1:29:49,2016/07/14,1:29:49,Thursday,1,Mid Night
4061,City,301,No Cars Available,2016/07/14,1:33:55,2016/07/14,1:33:55,Thursday,1,Mid Night
4059,City,301,No Cars Available,2016/07/14,1:35:55,2016/07/14,1:35:55,Thursday,1,Mid Night
4063,City,301,No Cars Available,2016/07/14,1:36:26,2016/07/14,1:36:26,Thursday,1,Mid Night
4062,Airport,301,No Cars Available,2016/07/14,1:42:36,2016/07/14,1:42:36,Thursday,1,Mid Night
4064,City,301,No Cars Available,2016/07/14,1:48:00,2016/07/14,1:48:00,Thursday,1,Mid Night
4068,Airport,301,No Cars Available,2016/07/14,1:59:16,2016/07/14,1:59:16,Thursday,1,Mid Night
4067,City,301,No Cars Available,2016/07/14,2:00:05,2016/07/14,2:00:05,Thursday,2,Mid Night
4069,City,301,No Cars Available,2016/07/14,2:02:39,2016/07/14,2:02:39,Thursday,2,Mid Night
4071,City,301,No Cars Available,2016/07/14,2:03:03,2016/07/14,2:03:03,Thursday,2,Mid Night
4070,City,301,No Cars Available,2016/07/14,2:03:04,2016/07/14,2:03:04,Thursday,2,Mid Night
4072,City,301,No Cars Available,2016/07/14,2:04:37,2016/07/14,2:04:37,Thursday,2,Mid Night
4076,Airport,301,No Cars Available,2016/07/14,2:16:28,2016/07/14,2:16:28,Thursday,2,Mid Night
4074,City,301,No Cars Available,2016/07/14,2:18:01,2016/07/14,2:18:01,Thursday,2,Mid Night
4080,Airport,301,No Cars Available,2016/07/14,2:29:31,2016/07/14,2:29:31,Thursday,2,Mid Night
4083,City,301,No Cars Available,2016/07/14,2:35:50,2016/07/14,2:35:50,Thursday,2,Mid Night
4086,City,301,No Cars Available,2016/07/14,2:46:05,2016/07/14,2:46:05,Thursday,2,Mid Night
4089,City,301,No Cars Available,2016/07/14,2:52:38,2016/07/14,2:52:38,Thursday,2,Mid Night
4088,City,301,No Cars Available,2016/07/14,2:53:34,2016/07/14,2:53:34,Thursday,2,Mid Night
4090,Airport,301,No Cars Available,2016/07/14,2:55:11,2016/07/14,2:55:11,Thursday,2,Mid Night
4095,Airport,301,No Cars Available,2016/07/14,3:10:03,2016/07/14,3:10:03,Thursday,3,Mid Night
4096,City,301,No Cars Available,2016/07/14,3:13:22,2016/07/14,3:13:22,Thursday,3,Mid Night
4099,City,301,No Cars Available,2016/07/14,3:22:45,2016/07/14,3:22:45,Thursday,3,Mid Night
4100,Airport,301,No Cars Available,2016/07/14,3:30:27,2016/07/14,3:30:27,Thursday,3,Mid Night
4101,City,301,No Cars Available,2016/07/14,3:31:37,2016/07/14,3:31:37,Thursday,3,Mid Night
4104,Airport,301,No Cars Available,2016/07/14,3:38:21,2016/07/14,3:38:21,Thursday,3,Mid Night
4102,Airport,301,No Cars Available,2016/07/14,3:38:51,2016/07/14,3:38:51,Thursday,3,Mid Night
4103,Airport,301,No Cars Available,2016/07/14,3:39:43,2016/07/14,3:39:43,Thursday,3,Mid Night
4106,City,301,No Cars Available,2016/07/14,3:45:15,2016/07/14,3:45:15,Thursday,3,Mid Night
4107,City,301,No Cars Available,2016/07/14,3:51:51,2016/07/14,3:51:51,Thursday,3,Mid Night
4110,Airport,301,No Cars Available,2016/07/14,3:58:07,2016/07/14,3:58:07,Thursday,3,Mid Night
4113,City,301,No Cars Available,2016/07/14,4:00:13,2016/07/14,4:00:13,Thursday,4,Early Morning
4109,City,301,No Cars Available,2016/07/14,4:02:26,2016/07/14,4:02:26,Thursday,4,Early Morning
4112,Airport,301,No Cars Available,2016/07/14,4:03:52,2016/07/14,4:03:52,Thursday,4,Early Morning
4111,City,301,No Cars Available,2016/07/14,4:06:34,2016/07/14,4:06:34,Thursday,4,Early Morning
4115,City,301,No Cars Available,2016/07/14,4:11:42,2016/07/14,4:11:42,Thursday,4,Early Morning
4116,Airport,301,No Cars Available,2016/07/14,4:13:48,2016/07/14,4:13:48,Thursday,4,Early Morning
4120,City,301,No Cars Available,2016/07/14,4:27:49,2016/07/14,4:27:49,Thursday,4,Early Morning
4123,City,301,No Cars Available,2016/07/14,4:38:53,2016/07/14,4:38:53,Thursday,4,Early Morning
4131,City,301,No Cars Available,2016/07/14,4:41:23,2016/07/14,4:41:23,Thursday,4,Early Morning
4124,City,301,No Cars Available,2016/07/14,4:41:36,2016/07/14,4:41:36,Thursday,4,Early Morning
4127,City,301,No Cars Available,2016/07/14,4:46:22,2016/07/14,4:46:22,Thursday,4,Early Morning
4132,City,301,No Cars Available,2016/07/14,4:46:47,2016/07/14,4:46:47,Thursday,4,Early Morning
4139,City,301,No Cars Available,2016/07/14,4:48:44,2016/07/14,4:48:44,Thursday,4,Early Morning
4135,Airport,301,No Cars Available,2016/07/14,4:49:00,2016/07/14,4:49:00,Thursday,4,Early Morning
4138,City,301,No Cars Available,2016/07/14,4:49:41,2016/07/14,4:49:41,Thursday,4,Early Morning
4142,City,301,No Cars Available,2016/07/14,4:50:32,2016/07/14,4:50:32,Thursday,4,Early Morning
4152,City,301,No Cars Available,2016/07/14,4:55:34,2016/07/14,4:55:34,Thursday,4,Early Morning
4149,City,301,No Cars Available,2016/07/14,4:59:37,2016/07/14,4:59:37,Thursday,4,Early Morning
4159,Airport,301,No Cars Available,2016/07/14,5:05:36,2016/07/14,5:05:36,Thursday,5,Early Morning
4172,City,301,No Cars Available,2016/07/14,5:17:05,2016/07/14,5:17:05,Thursday,5,Early Morning
4190,City,301,No Cars Available,2016/07/14,5:21:22,2016/07/14,5:21:22,Thursday,5,Early Morning
4193,City,301,No Cars Available,2016/07/14,5:25:23,2016/07/14,5:25:23,Thursday,5,Early Morning
4181,City,301,No Cars Available,2016/07/14,5:25:50,2016/07/14,5:25:50,Thursday,5,Early Morning
4191,City,301,No Cars Available,2016/07/14,5:32:02,2016/07/14,5:32:02,Thursday,5,Early Morning
4200,City,301,No Cars Available,2016/07/14,5:32:43,2016/07/14,5:32:43,Thursday,5,Early Morning
4208,City,301,No Cars Available,2016/07/14,5:39:05,2016/07/14,5:39:05,Thursday,5,Early Morning
4219,City,301,No Cars Available,2016/07/14,5:42:18,2016/07/14,5:42:18,Thursday,5,Early Morning
4220,City,301,No Cars Available,2016/07/14,5:43:43,2016/07/14,5:43:43,Thursday,5,Early Morning
4217,City,301,No Cars Available,2016/07/14,5:45:53,2016/07/14,5:45:53,Thursday,5,Early Morning
4237,City,301,No Cars Available,2016/07/14,5:52:54,2016/07/14,5:52:54,Thursday,5,Early Morning
4228,City,301,No Cars Available,2016/07/14,5:53:49,2016/07/14,5:53:49,Thursday,5,Early Morning
4240,City,301,No Cars Available,2016/07/14,5:56:28,2016/07/14,5:56:28,Thursday,5,Early Morning
4229,City,301,No Cars Available,2016/07/14,5:56:44,2016/07/14,5:56:44,Thursday,5,Early Morning
4246,City,301,No Cars Available,2016/07/14,5:58:24,2016/07/14,5:58:24,Thursday,5,Early Morning
4244,City,301,No Cars Available,2016/07/14,6:00:16,2016/07/14,6:00:16,Thursday,6,Early Morning
4241,City,301,No Cars Available,2016/07/14,6:01:09,2016/07/14,6:01:09,Thursday,6,Early Morning
4247,City,301,No Cars Available,2016/07/14,6:03:24,2016/07/14,6:03:24,Thursday,6,Early Morning
4256,City,301,No Cars Available,2016/07/14,6:05:59,2016/07/14,6:05:59,Thursday,6,Early Morning
4259,City,301,No Cars Available,2016/07/14,6:10:09,2016/07/14,6:10:09,Thursday,6,Early Morning
4265,City,301,No Cars Available,2016/07/14,6:12:03,2016/07/14,6:12:03,Thursday,6,Early Morning
4261,City,301,No Cars Available,2016/07/14,6:12:50,2016/07/14,6:12:50,Thursday,6,Early Morning
4262,City,301,No Cars Available,2016/07/14,6:15:24,2016/07/14,6:15:24,Thursday,6,Early Morning
4267,City,301,No Cars Available,2016/07/14,6:17:08,2016/07/14,6:17:08,Thursday,6,Early Morning
4269,City,301,No Cars Available,2016/07/14,6:19:24,2016/07/14,6:19:24,Thursday,6,Early Morning
4275,City,301,No Cars Available,2016/07/14,6:22:46,2016/07/14,6:22:46,Thursday,6,Early Morning
4279,City,301,No Cars Available,2016/07/14,6:29:00,2016/07/14,6:29:00,Thursday,6,Early Morning
4282,City,301,No Cars Available,2016/07/14,6:31:08,2016/07/14,6:31:08,Thursday,6,Early Morning
4283,City,301,No Cars Available,2016/07/14,6:31:54,2016/07/14,6:31:54,Thursday,6,Early Morning
4289,City,301,No Cars Available,2016/07/14,6:35:49,2016/07/14,6:35:49,Thursday,6,Early Morning
4291,City,301,No Cars Available,2016/07/14,6:40:00,2016/07/14,6:40:00,Thursday,6,Early Morning
4292,City,301,No Cars Available,2016/07/14,6:42:26,2016/07/14,6:42:26,Thursday,6,Early Morning
4295,City,301,No Cars Available,2016/07/14,6:42:45,2016/07/14,6:42:45,Thursday,6,Early Morning
4306,City,301,No Cars Available,2016/07/14,6:49:36,2016/07/14,6:49:36,Thursday,6,Early Morning
4309,Airport,301,No Cars Available,2016/07/14,6:50:07,2016/07/14,6:50:07,Thursday,6,Early Morning
4317,City,301,No Cars Available,2016/07/14,6:51:18,2016/07/14,6:51:18,Thursday,6,Early Morning
4318,City,301,No Cars Available,2016/07/14,6:51:23,2016/07/14,6:51:23,Thursday,6,Early Morning
4307,City,301,No Cars Available,2016/07/14,6:56:08,2016/07/14,6:56:08,Thursday,6,Early Morning
4320,City,301,No Cars Available,2016/07/14,7:02:37,2016/07/14,7:02:37,Thursday,7,Early Morning
4324,City,301,No Cars Available,2016/07/14,7:04:11,2016/07/14,7:04:11,Thursday,7,Early Morning
4333,City,301,No Cars Available,2016/07/14,7:13:05,2016/07/14,7:13:05,Thursday,7,Early Morning
4344,City,301,No Cars Available,2016/07/14,7:15:56,2016/07/14,7:15:56,Thursday,7,Early Morning
4334,City,301,No Cars Available,2016/07/14,7:18:15,2016/07/14,7:18:15,Thursday,7,Early Morning
4347,City,301,No Cars Available,2016/07/14,7:18:44,2016/07/14,7:18:44,Thursday,7,Early Morning
4352,City,301,No Cars Available,2016/07/14,7:21:03,2016/07/14,7:21:03,Thursday,7,Early Morning
4348,City,301,No Cars Available,2016/07/14,7:23:46,2016/07/14,7:23:46,Thursday,7,Early Morning
4353,City,301,No Cars Available,2016/07/14,7:24:00,2016/07/14,7:24:00,Thursday,7,Early Morning
4362,City,301,No Cars Available,2016/07/14,7:30:16,2016/07/14,7:30:16,Thursday,7,Early Morning
4367,City,301,No Cars Available,2016/07/14,7:35:22,2016/07/14,7:35:22,Thursday,7,Early Morning
4373,City,301,No Cars Available,2016/07/14,7:39:56,2016/07/14,7:39:56,Thursday,7,Early Morning
4382,City,301,No Cars Available,2016/07/14,7:48:04,2016/07/14,7:48:04,Thursday,7,Early Morning
4393,City,301,No Cars Available,2016/07/14,7:54:34,2016/07/14,7:54:34,Thursday,7,Early Morning
4394,City,301,No Cars Available,2016/07/14,8:00:33,2016/07/14,8:00:33,Thursday,8,Morning
4405,City,301,No Cars Available,2016/07/14,8:01:13,2016/07/14,8:01:13,Thursday,8,Morning
4407,City,301,No Cars Available,2016/07/14,8:08:27,2016/07/14,8:08:27,Thursday,8,Morning
4412,City,301,No Cars Available,2016/07/14,8:11:45,2016/07/14,8:11:45,Thursday,8,Morning
4424,City,301,No Cars Available,2016/07/14,8:17:26,2016/07/14,8:17:26,Thursday,8,Morning
4437,City,301,No Cars Available,2016/07/14,8:24:18,2016/07/14,8:24:18,Thursday,8,Morning
4436,City,301,No Cars Available,2016/07/14,8:24:27,2016/07/14,8:24:27,Thursday,8,Morning
4432,City,301,No Cars Available,2016/07/14,8:24:31,2016/07/14,8:24:31,Thursday,8,Morning
4429,City,301,No Cars Available,2016/07/14,8:25:23,2016/07/14,8:25:23,Thursday,8,Morning
4449,City,301,No Cars Available,2016/07/14,8:29:45,2016/07/14,8:29:45,Thursday,8,Morning
4453,City,301,No Cars Available,2016/07/14,8:36:08,2016/07/14,8:36:08,Thursday,8,Morning
4460,City,301,No Cars Available,2016/07/14,8:36:39,2016/07/14,8:36:39,Thursday,8,Morning
4474,City,301,No Cars Available,2016/07/14,8:43:46,2016/07/14,8:43:46,Thursday,8,Morning
4466,City,301,No Cars Available,2016/07/14,8:46:09,2016/07/14,8:46:09,Thursday,8,Morning
4473,City,301,No Cars Available,2016/07/14,8:48:43,2016/07/14,8:48:43,Thursday,8,Morning
4477,City,301,No Cars Available,2016/07/14,8:51:05,2016/07/14,8:51:05,Thursday,8,Morning
4493,City,301,No Cars Available,2016/07/14,8:52:53,2016/07/14,8:52:53,Thursday,8,Morning
4494,City,301,No Cars Available,2016/07/14,8:58:03,2016/07/14,8:58:03,Thursday,8,Morning
4490,City,301,No Cars Available,2016/07/14,9:00:23,2016/07/14,9:00:23,Thursday,9,Morning
4508,City,301,No Cars Available,2016/07/14,9:05:56,2016/07/14,9:05:56,Thursday,9,Morning
4495,City,301,No Cars Available,2016/07/14,9:06:02,2016/07/14,9:06:02,Thursday,9,Morning
4513,City,301,No Cars Available,2016/07/14,9:06:46,2016/07/14,9:06:46,Thursday,9,Morning
